day,sales
2537,3920
2538,6705
2539,8621
2540,3066
2541,8918
2542,5769
2543,8288
2544,8792
2545,6039
2546,1062
2547,444
2548,8065
2549,4540
2550,3818
2551,5352
2552,7446
2553,6351
2554,3504
2555,6942
2556,8535
2557,6465
2558,5115
2559,4375
2560,4685
2561,2222
2562,111
2563,2001
2564,7676
2565,1399
2566,1757
2567,4299
2568,8538
2569,2962
2570,5026
2571,5541
2572,5281
2573,4252
2574,3980
2575,2526
2576,933
2577,2376
2578,62
2579,9298
2580,6232
2581,9024
2582,1999
2583,7082
2584,8771
2585,7892
2586,1558
2587,8301
2588,519
2589,8835
2590,4197
2591,3232
2592,9205
2593,9011
2594,3107
2595,9820
2596,860
2597,9008
2598,5686
2599,3353
2600,4326
2601,6302
2602,54
2603,5736
2604,7991
2605,2205
2606,5024
2607,6136
2608,185
2609,1629
2610,6099
2611,5103
2612,7864
2613,3794
2614,1016
2615,1019
2616,6383
2617,6230
2618,6603
2619,3654
2620,3347
2621,7941
2622,7486
2623,7977
2624,7513
2625,6929
2626,7317
2627,9248
2628,8640
2629,5145
2630,413
2631,4108
2632,2036
2633,5765
2634,5284
2635,1616
2636,6008
2637,2766
2638,7717
2639,7523
2640,412
2641,2693
2642,3040
2643,6420
2644,8749
2645,1264
2646,8792
2647,3759
2648,8759
2649,9902
2650,7030
2651,3424
2652,5529
2653,2925
2654,7273
2655,6559
2656,5151
2657,7906
2658,4549
2659,6108
2660,6360
2661,3671
2662,6075
2663,6312
2664,8788
2665,1033
2666,7672
2667,3666
2668,9107
2669,6683
2670,100
2671,1718
2672,2359
2673,4742
2674,5690
2675,8692
2676,8766
2677,3397
2678,5277
2679,253
2680,8320
2681,4078
2682,503
2683,8877
2684,4016
2685,7847
2686,8078
2687,2134
2688,3805
2689,9809
2690,3845
2691,6950
2692,6448
2693,9332
2694,7476
2695,7972
2696,201
2697,5543
2698,5737
2699,4919
2700,9838
2701,6614
2702,7360
2703,9765
2704,6484
2705,4206
2706,9845
2707,3727
2708,8681
2709,3145
2710,1121
2711,4105
2712,8731
2713,1454
2714,1331
2715,299
2716,7530
2717,2044
2718,8426
2719,367
2720,3174
2721,8983
2722,7460
2723,1218
2724,1600
2725,3992
2726,9007
2727,6713
2728,9825
2729,429
2730,1940
2731,9969
2732,1463
2733,1977
2734,3661
2735,8596
2736,4551
2737,2150
2738,6185
2739,3990
2740,976
2741,8825
2742,3139
2743,794
2744,5360
2745,8989
2746,8193
2747,6511
2748,1458
2749,9128
2750,8763
2751,9947
2752,3666
2753,9642
2754,2179
2755,575
2756,5073
2757,4313
2758,4234
2759,584
2760,3832
2761,437
2762,5455
2763,4533
2764,9004
2765,4661
2766,6592
2767,8663
2768,2784
2769,7143
2770,4242
2771,1994
2772,5084
2773,5245
2774,8616
2775,3925
2776,9274
2777,6232
2778,1521
2779,6919
2780,8818
2781,3164
2782,1274
2783,8074
2784,6570
2785,4775
2786,6613
2787,2675
2788,8757
2789,5766
2790,8649
2791,6827
2792,7354
2793,1072
2794,8250
2795,6594
2796,9633
2797,6480
2798,9008
2799,572
2800,2112
2801,3095
2802,2397
2803,1145
2804,1561
2805,9634
2806,4183
2807,1186
2808,6491
2809,3913
2810,3936
2811,3885
2812,6207
2813,4923
2814,7076
2815,2957
2816,6170
2817,577
2818,1115
2819,7713
2820,2590
2821,8382
2822,3149
2823,8723
2824,4363
2825,6846
2826,7127
2827,2771
2828,737
2829,6356
2830,5573
2831,896
2832,5025
2833,1097
2834,8226
2835,940
2836,123
2837,2772
2838,6059
2839,4439
2840,1834
2841,3369
2842,6553
2843,8607
2844,5979
2845,24
2846,6711
2847,8873
2848,2587
2849,6334
2850,1682
2851,9670
2852,9717
2853,2249
2854,7582
2855,5746
2856,333
2857,4957
2858,2952
2859,4517
2860,7561
2861,6571
2862,531
2863,7845
2864,7837
2865,9148
2866,451
2867,483
2868,6711
2869,1984
2870,3245
2871,1485
2872,731
2873,8593
2874,4264
2875,6692
2876,4445
2877,7934
2878,7597
2879,5294
2880,4213
2881,8639
2882,8113
2883,7919
2884,6083
2885,6290
2886,3727
2887,6874
2888,1133
2889,4572
2890,5803
2891,3502
2892,6454
2893,7419
2894,87
2895,5394
2896,1572
2897,3455
2898,9197
2899,6404
2900,7750
2901,5063
2902,6351
2903,2640
2904,8187
2905,1964
2906,7574
2907,3252
2908,1879
2909,5897
2910,9935
2911,3725
2912,7004
2913,417
2914,2713
2915,6516
2916,6378
2917,7189
2918,5302
2919,7308
2920,7827
2921,7580
2922,4919
2923,1396
2924,3687
2925,1048
2926,2355
2927,7413
2928,4017
2929,1945
2930,281
2931,1105
2932,6950
2933,2188
2934,8649
2935,2548
2936,2673
2937,8980
2938,8365
2939,3651
2940,4092
2941,3577
2942,7229
2943,2444
2944,8647
2945,8700
2946,2514
2947,4244
2948,7802
2949,666
2950,4835
2951,9705
2952,2258
2953,4086
2954,9909
2955,2370
2956,5531
2957,286
2958,8429
2959,9277
2960,3771
2961,1341
2962,5933
2963,2935
2964,2956
2965,7952
2966,4066
2967,7012
2968,8296
2969,9825
2970,1019
2971,1498
2972,618
2973,185
2974,5149
2975,2145
2976,93
2977,6336
2978,4336
2979,8748
2980,9944
2981,4451
2982,242
2983,2678
2984,7816
2985,6153
2986,394
2987,9452
2988,8553
2989,5092
2990,1300
2991,8941
2992,9333
2993,2555
2994,3157
2995,5601
2996,2011
2997,2897
2998,4022
2999,2578
3000,1540
3001,2211
3002,768
3003,845
3004,7217
3005,1479
3006,5101
3007,4269
3008,1628
3009,8203
3010,1149
3011,7414
3012,7987
3013,3808
3014,637
3015,7785
3016,5474
3017,2580
3018,5427
3019,1400
3020,9899
3021,7264
3022,3441
3023,4412
3024,7211
3025,8093
3026,1555
3027,7196
3028,629
3029,6349
3030,4597
3031,3407
3032,4746
3033,5983
3034,76
3035,4205
3036,5476
3037,1983
3038,5942
3039,4547
3040,7253
3041,1965
3042,5043
3043,5161
3044,6556
3045,8568
3046,2972
3047,8484
3048,3622
3049,6679
3050,2244
3051,2480
3052,4814
3053,5757
3054,8447
3055,4924
3056,1737
3057,6462
3058,4342
3059,6049
3060,3363
3061,9414
3062,986
3063,815
3064,8272
3065,4595
3066,3353
3067,442
3068,7847
3069,9043
3070,1451
3071,7928
3072,2278
3073,596
3074,7662
3075,7516
3076,308
3077,5887
3078,7386
3079,1400
3080,7104
3081,2389
3082,9478
3083,9077
3084,8165
3085,9852
3086,9452
3087,4317
3088,9895
3089,1937
3090,3200
3091,8141
3092,9381
3093,3622
3094,6846
3095,6122
3096,5598
3097,3204
3098,4064
3099,6972
3100,5395
3101,2100
3102,1955
3103,9930
3104,7695
3105,1847
3106,2361
3107,5238
3108,7076
3109,1988
3110,4999
3111,2136
3112,1606
3113,2143
3114,6750
3115,3270
3116,219
3117,223
3118,5671
3119,3689
3120,1105
3121,3763
3122,9385
3123,2706
3124,9535
3125,2214
3126,5063
3127,2063
3128,4828
3129,6425
3130,1
3131,1144
3132,4156
3133,5700
3134,9854
3135,5966
3136,2883
3137,7569
3138,1132
3139,4084
3140,6365
3141,1869
3142,9180
3143,6681
3144,1342
3145,2199
3146,400
3147,2605
3148,4788
3149,6609
3150,2845
3151,6574
3152,8799
3153,2044
3154,7335
3155,393
3156,6360
3157,2069
3158,8850
3159,8663
3160,7514
3161,8921
3162,3339
3163,8463
3164,9724
3165,4386
3166,3051
3167,6630
3168,6090
3169,5156
3170,910
3171,4374
3172,6008
3173,5045
3174,7282
3175,2457
3176,5846
3177,4438
3178,3987
3179,9579
3180,4477
3181,3680
3182,893
3183,880
3184,5548
3185,883
3186,7681
3187,3434
3188,7376
3189,2581
3190,1570
3191,4721
3192,6868
3193,5250
3194,5160
3195,9801
3196,2606
3197,5510
3198,3286
3199,6818
3200,8287
3201,2139
3202,8282
3203,7217
3204,5805
3205,506
3206,7643
3207,3791
3208,7417
3209,8260
3210,984
3211,8219
3212,6840
3213,2831
3214,8517
3215,9584
3216,6049
3217,5328
3218,4822
3219,7797
3220,5944
3221,6136
3222,9655
3223,680
3224,2936
3225,5819
3226,2218
3227,8154
3228,2794
3229,6415
3230,7712
3231,4335
3232,3563
3233,6196
3234,1843
3235,987
3236,5821
3237,7515
3238,1567
3239,8689
3240,7348
3241,9009
3242,161
3243,5882
3244,3597
3245,1795
3246,2996
3247,8988
3248,634
3249,2730
3250,4936
3251,7535
3252,6026
3253,3147
3254,7781
3255,2932
3256,1175
3257,9553
3258,2745
3259,7497
3260,571
3261,8663
3262,5847
3263,6021
3264,2931
3265,2662
3266,1094
3267,9961
3268,1221
3269,6363
3270,8387
3271,3918
3272,8160
3273,5963
3274,3334
3275,8369
3276,9551
3277,7197
3278,288
3279,6334
3280,2158
3281,9518
3282,4454
3283,1382
3284,5596
3285,7560
3286,3218
3287,1630
3288,9902
3289,5398
3290,1292
3291,7028
3292,3379
3293,9743
3294,7110
3295,3155
3296,8473
3297,4905
3298,9482
3299,1647
3300,6616
3301,3140
3302,7110
3303,2586
3304,8413
3305,6357
3306,9779
3307,5884
3308,4754
3309,2312
3310,6603
3311,5994
3312,6373
3313,7409
3314,9353
3315,5866
3316,3315
3317,4152
3318,9329
3319,6945
3320,1864
3321,3312
3322,5554
3323,7125
3324,8863
3325,4559
3326,2888
3327,5797
3328,9066
3329,3419
3330,6010
3331,4588
3332,3681
3333,3493
3334,7933
3335,4794
3336,8476
3337,1181
3338,1276
3339,7826
3340,2757
3341,6825
3342,8904
3343,6772
3344,9788
3345,9919
3346,8306
3347,8967
3348,6661
3349,1538
3350,2539
3351,1631
3352,791
3353,1101
3354,1900
3355,5314
3356,9611
3357,2967
3358,601
3359,3310
3360,8547
3361,2958
3362,5647
3363,6884
3364,9865
3365,3551
3366,1393
3367,3635
3368,6282
3369,8730
3370,4674
3371,1713
3372,7610
3373,7961
3374,5140
3375,6997
3376,2535
3377,60
3378,4258
3379,8204
3380,3580
3381,3557
3382,647
3383,679
3384,4399
3385,4521
3386,4879
3387,5431
3388,415
3389,9023
3390,3975
3391,2903
3392,8389
3393,2057
3394,6487
3395,8186
3396,9103
3397,4975
3398,3685
3399,7340
3400,435
3401,562
3402,5249
3403,4723
3404,826
3405,6883
3406,485
3407,2969
3408,8222
3409,1015
3410,2060
3411,8578
3412,4195
3413,4539
3414,5550
3415,404
3416,3334
3417,4775
3418,6898
3419,409
3420,7545
3421,5926
3422,6776
3423,5230
3424,6137
3425,313
3426,2268
3427,1963
3428,1300
3429,2895
3430,5625
3431,8857
3432,598
3433,3694
3434,5605
3435,4977
3436,8099
3437,9874
3438,1560
3439,7398
3440,1120
3441,237
3442,2752
3443,5623
3444,6435
3445,8816
3446,6158
3447,9
3448,7683
3449,5234
3450,3284
3451,1581
3452,775
3453,1801
3454,6553
3455,1883
3456,3307
3457,6367
3458,5547
3459,1351
3460,3505
3461,3662
3462,5834
3463,7356
3464,9241
3465,2224
3466,2534
3467,7587
3468,8830
3469,28
3470,7981
3471,3502
3472,5181
3473,4093
3474,4523
3475,8216
3476,4967
3477,7697
3478,9287
3479,338
3480,9713
3481,2888
3482,3539
3483,2468
3484,7039
3485,6127
3486,7634
3487,4902
3488,4141
3489,9519
3490,4765
3491,2096
3492,3331
3493,5873
3494,4569
3495,744
3496,8968
3497,3882
3498,8151
3499,8363
3500,4440
3501,5617
3502,1513
3503,6774
3504,7161
3505,5917
3506,389
3507,1261
3508,2190
3509,1328
3510,8892
3511,2732
3512,2063
3513,3242
3514,2276
3515,8317
3516,1814
3517,2163
3518,9992
3519,2961
3520,227
3521,7798
3522,8594
3523,66
3524,7624
3525,9250
3526,5454
3527,2194
3528,7318
3529,344
3530,8726
3531,6738
3532,617
3533,3061
3534,4378
3535,7741
3536,5608
3537,6459
3538,1126
3539,6358
3540,1223
3541,3515
3542,4241
3543,7497
3544,3312
3545,3384
3546,7873
3547,9403
3548,4980
3549,6559
3550,936
3551,5944
3552,6076
3553,9769
3554,8952
3555,4909
3556,9967
3557,8024
3558,9621
3559,9002
3560,3113
3561,3316
3562,3649
3563,9757
3564,8204
3565,8281
3566,3501
3567,2164
3568,1190
3569,8288
3570,3087
3571,6302
3572,2490
3573,5054
3574,4305
3575,8713
3576,3544
3577,1110
3578,9533
3579,6382
3580,2808
3581,5539
3582,117
3583,8926
3584,3377
3585,3644
3586,5023
3587,3097
3588,936
3589,8457
3590,7199
3591,2494
3592,9681
3593,1727
3594,4296
3595,3666
3596,1591
3597,7817
3598,8443
3599,4833
3600,2321
3601,5458
3602,8766
3603,6618
3604,4971
3605,5083
3606,920
3607,9201
3608,4393
3609,4060
3610,442
3611,7707
3612,6157
3613,1295
3614,5758
3615,5998
3616,4359
3617,1348
3618,8659
3619,3001
3620,7945
3621,7601
3622,7858
3623,3088
3624,3235
3625,3933
3626,69
3627,6177
3628,2970
3629,3322
3630,9455
3631,8010
3632,5155
3633,6610
3634,1749
3635,1818
3636,1173
3637,4324
3638,9622
3639,9260
3640,1591
3641,1988
3642,8795
3643,8237
3644,4219
3645,4816
3646,6523
3647,1553
3648,981
3649,3668
3650,5200
3651,6397
3652,6796
3653,5176
3654,8195
3655,7281
3656,4166
3657,2243
3658,6135
3659,4237
3660,2435
3661,5865
3662,736
3663,9373
3664,7162
3665,184
3666,4495
3667,9384
3668,3761
3669,1951
3670,2432
3671,2625
3672,1268
3673,4520
3674,4670
3675,923
3676,4464
3677,1007
3678,6713
3679,4596
3680,8290
3681,5844
3682,8938
3683,2219
3684,5217
3685,1005
3686,8829
3687,9282
3688,7116
3689,3353
3690,947
3691,951
3692,1474
3693,9930
3694,7509
3695,2555
3696,179
3697,5556
3698,5245
3699,7867
3700,2313
3701,297
3702,7602
3703,6978
3704,1998
3705,4555
3706,2771
3707,7912
3708,9814
3709,2604
3710,9532
3711,9050
3712,5334
3713,2451
3714,6312
3715,8126
3716,7316
3717,6439
3718,660
3719,1677
3720,3712
3721,264
3722,6977
3723,4192
3724,350
3725,24
3726,5746
3727,1925
3728,7333
3729,8561
3730,1431
3731,9077
3732,4269
3733,9492
3734,6508
3735,8745
3736,5500
3737,9100
3738,8609
3739,8800
3740,3490
3741,7463
3742,4631
3743,726
3744,2661
3745,670
3746,7292
3747,5643
3748,7294
3749,5371
3750,3632
3751,2188
3752,8454
3753,5197
3754,5604
3755,6243
3756,3225
3757,2253
3758,5098
3759,3383
3760,1207
3761,7414
3762,7562
3763,6723
3764,2226
3765,1317
3766,2549
3767,5211
3768,3026
3769,6717
3770,2856
3771,7653
3772,560
3773,9411
3774,2423
3775,7473
3776,6770
3777,3639
3778,9283
3779,6075
3780,975
3781,5146
3782,6662
3783,829
3784,9036
3785,1088
3786,5342
3787,7006
3788,1218
3789,5148
3790,1166
3791,28
3792,6950
3793,9457
3794,9155
3795,6059
3796,5774
3797,9469
3798,2948
3799,8098
3800,186
3801,2020
3802,1328
3803,6591
3804,7846
3805,9417
3806,7989
3807,7831
3808,8726
3809,3067
3810,3095
3811,5345
3812,4806
3813,8882
3814,5685
3815,7744
3816,2817
3817,8912
3818,4855
3819,4304
3820,3699
3821,9626
3822,6327
3823,5204
3824,3088
3825,1887
3826,7664
3827,7038
3828,4488
3829,8630
3830,3053
3831,6860
3832,9521
3833,7051
3834,385
3835,1255
3836,4069
3837,5934
3838,6521
3839,3649
3840,7116
3841,9386
3842,6752
3843,142
3844,8589
3845,7202
3846,8946
3847,6299
3848,5228
3849,9322
3850,3399
3851,9974
3852,8086
3853,2278
3854,6532
3855,8472
3856,658
3857,2073
3858,4453
3859,4709
3860,708
3861,9203
3862,5672
3863,5178
3864,4038
3865,5107
3866,2381
3867,2657
3868,7603
3869,4616
3870,3975
3871,8957
3872,5895
3873,3909
3874,2268
3875,1254
3876,6993
3877,1891
3878,729
3879,2699
3880,5624
3881,4194
3882,9581
3883,3030
3884,8133
3885,4812
3886,3674
3887,2604
3888,2907
3889,5637
3890,1304
3891,2048
3892,3207
3893,9638
3894,3306
3895,4442
3896,4622
3897,7669
3898,66
3899,6121
3900,1922
3901,8854
3902,2770
3903,5804
3904,4427
3905,7697
3906,306
3907,7724
3908,9685
3909,1898
3910,3793
3911,661
3912,4916
3913,1933
3914,8781
3915,1061
3916,5117
3917,777
3918,6538
3919,1984
3920,8269
3921,9084
3922,6795
3923,9358
3924,3632
3925,4826
3926,3574
3927,1999
3928,8758
3929,4299
3930,5241
3931,5500
3932,4353
3933,2223
3934,8055
3935,3286
3936,919
3937,3694
3938,2851
3939,1162
3940,3485
3941,5178
3942,3345
3943,8732
3944,4135
3945,6296
3946,8135
3947,972
3948,5630
3949,17
3950,882
3951,5596
3952,2282
3953,5445
3954,6418
3955,3484
3956,3232
3957,3506
3958,4086
3959,8680
3960,9658
3961,5957
3962,6032
3963,5156
3964,4999
3965,3372
3966,7882
3967,9025
3968,3566
3969,318
3970,2654
3971,9958
3972,44
3973,6776
3974,2968
3975,3851
3976,1616
3977,5623
3978,8366
3979,4990
3980,735
3981,6500
3982,260
3983,6432
3984,2222
3985,4450
3986,3863
3987,4261
3988,1865
3989,6633
3990,5246
3991,4253
3992,3556
3993,87
3994,9135
3995,1914
3996,8627
3997,5020
3998,9749
3999,7411
4000,7773
4001,9659
4002,9922
4003,6367
4004,1325
4005,436
4006,7662
4007,4331
4008,4435
4009,5005
4010,9621
4011,4777
4012,3103
4013,3368
4014,8862
4015,6446
4016,8826
4017,8732
4018,6394
4019,1272
4020,7261
4021,7667
4022,2257
4023,6453
4024,489
4025,1606
4026,6909
4027,1393
4028,7064
4029,4401
4030,9421
4031,2433
4032,4839
4033,698
4034,9287
4035,944
4036,9092
4037,8774
4038,2993
4039,2784
4040,3995
4041,3393
4042,6909
4043,2595
4044,1144
4045,5178
4046,7582
4047,8218
4048,6658
4049,5616
4050,7873
4051,6034
4052,7141
4053,2083
4054,8009
4055,9300
4056,1392
4057,9009
4058,431
4059,7790
4060,9432
4061,9024
4062,8059
4063,5271
4064,7189
4065,6979
4066,9077
4067,2993
4068,6657
4069,8256
4070,1069
4071,9303
4072,8066
4073,9894
4074,2592
4075,2384
4076,7367
4077,8155
4078,1057
4079,5231
4080,769
4081,6425
4082,220
4083,8905
4084,7760
4085,2275
4086,1503
4087,1532
4088,6355
4089,137
4090,5186
4091,2130
4092,3654
4093,2250
4094,6383
4095,6436
4096,8173
4097,2325
4098,7669
4099,8697
4100,6166
4101,5014
4102,7533
4103,7239
4104,4821
4105,5203
4106,3493
4107,2562
4108,6341
4109,8703
4110,351
4111,3619
4112,8641
4113,2562
4114,6731
4115,3691
4116,1510
4117,24
4118,455
4119,6858
4120,1290
4121,6868
4122,1008
4123,1793
4124,1206
4125,7454
4126,4741
4127,7835
4128,3906
4129,7339
4130,7661
4131,9037
4132,6008
4133,9323
4134,2347
4135,7170
4136,4944
4137,2717
4138,7590
4139,2014
4140,9311
4141,4597
4142,7754
4143,8857
4144,3467
4145,6904
4146,2705
4147,7305
4148,4206
4149,7152
4150,3503
4151,9287
4152,9415
4153,4800
4154,5982
4155,4046
4156,5306
4157,2708
4158,5632
4159,3126
4160,3861
4161,4785
4162,974
4163,2690
4164,4462
4165,7078
4166,9641
4167,9004
4168,7671
4169,556
4170,6502
4171,5579
4172,5435
4173,3765
4174,2032
4175,1939
4176,8386
4177,2161
4178,6655
4179,3167
4180,979
4181,1085
4182,5094
4183,6683
4184,5279
4185,6559
4186,7617
4187,8224
4188,2896
4189,9432
4190,1213
4191,5090
4192,6256
4193,5937
4194,373
4195,8814
4196,8448
4197,1533
4198,588
4199,8052
4200,4137
4201,1845
4202,50
4203,8178
4204,2607
4205,7918
4206,2805
4207,9994
4208,8160
4209,7776
4210,9351
4211,872
4212,8873
4213,5316
4214,1507
4215,7691
4216,172
4217,8066
4218,4267
4219,3817
4220,2948
4221,8617
4222,7260
4223,6379
4224,7875
4225,1880
4226,2469
4227,778
4228,1832
4229,9794
4230,2568
4231,998
4232,2179
4233,1846
4234,5164
4235,1744
4236,4471
4237,6322
4238,6163
4239,5928
4240,1298
4241,8270
4242,6344
4243,6056
4244,2070
4245,8375
4246,5605
4247,8142
4248,454
4249,1093
4250,879
4251,211
4252,5709
4253,7129
4254,3335
4255,8618
4256,3705
4257,1656
4258,1033
4259,9384
4260,1778
4261,7946
4262,4504
4263,4932
4264,7926
4265,5716
4266,1119
4267,7378
4268,3912
4269,4868
4270,8774
4271,2967
4272,2100
4273,2537
4274,2027
4275,1360
4276,3354
4277,4910
4278,1492
4279,5651
4280,8629
4281,1647
4282,720
4283,7073
4284,5306
4285,4347
4286,1503
4287,6037
4288,8547
4289,6950
4290,4044
4291,3943
4292,7098
4293,8993
4294,1558
4295,6641
4296,6374
4297,7400
4298,3489
4299,8556
4300,6921
4301,7978
4302,5326
4303,635
4304,1543
4305,1925
4306,7814
4307,2170
4308,9143
4309,9734
4310,4456
4311,7420
4312,5315
4313,1348
4314,2536
4315,3569
4316,6249
4317,7667
4318,8790
4319,926
4320,4047
4321,8727
4322,2022
4323,5371
4324,4602
4325,9526
4326,7978
4327,2549
4328,8956
4329,5085
4330,236
4331,753
4332,6783
4333,9315
4334,1767
4335,4122
4336,7545
4337,5130
4338,4830
4339,9293
4340,9417
4341,4455
4342,741
4343,8179
4344,8559
4345,5817
4346,4002
4347,6667
4348,794
4349,993
4350,581
4351,8170
4352,2195
4353,2539
4354,7131
4355,9460
4356,9351
4357,9813
4358,5644
4359,406
4360,3604
4361,8109
4362,7116
4363,7516
4364,1517
4365,9861
4366,8812
4367,5753
4368,4182
4369,1932
4370,3553
4371,5685
4372,2526
4373,859
4374,6855
4375,264
4376,9992
4377,7113
4378,4270
4379,1926
4380,1783
4381,2922
4382,1702
4383,3363
4384,2849
4385,6329
4386,1272
4387,4196
4388,8367
4389,5516
4390,1169
4391,266
4392,6970
4393,725
4394,3483
4395,5063
4396,9760
4397,8785
4398,9543
4399,4499
4400,9976
4401,7671
4402,6895
4403,8466
4404,9403
4405,2606
4406,1319
4407,2231
4408,2363
4409,6080
4410,2369
4411,8284
4412,9655
4413,4202
4414,5004
4415,6600
4416,8267
4417,3699
4418,7293
4419,1957
4420,9040
4421,7832
4422,6726
4423,6882
4424,8975
4425,5820
4426,4615
4427,6385
4428,9096
4429,7041
4430,553
4431,5053
4432,9400
4433,3834
4434,7445
4435,7532
4436,2011
4437,4500
4438,6514
4439,78
4440,238
4441,6710
4442,9319
4443,4067
4444,6686
4445,4039
4446,7160
4447,4090
4448,1954
4449,9119
4450,9069
4451,4455
4452,889
4453,2908
4454,6295
4455,7063
4456,8991
4457,8884
4458,5505
4459,1350
4460,5010
4461,2585
4462,2253
4463,18
4464,1949
4465,7805
4466,6356
4467,5204
4468,3570
4469,7310
4470,1920
4471,668
4472,7168
4473,5079
4474,2364
4475,5879
4476,6766
4477,7447
4478,4924
4479,3362
4480,3891
4481,933
4482,8363
4483,3987
4484,8020
4485,4977
4486,3564
4487,1370
4488,5774
4489,498
4490,2434
4491,6239
4492,8526
4493,3290
4494,3009
4495,7464
4496,2479
4497,7333
4498,7305
4499,4678
4500,5488
4501,554
4502,5175
4503,819
4504,2054
4505,9519
4506,5411
4507,2435
4508,3312
4509,5976
4510,4507
4511,1367
4512,505
4513,8076
4514,6283
4515,399
4516,3703
4517,1149
4518,9085
4519,1585
4520,3165
4521,7954
4522,263
4523,1301
4524,5366
4525,1085
4526,7267
4527,4817
4528,984
4529,5231
4530,9932
4531,991
4532,6030
4533,8208
4534,7174
4535,5238
4536,708
4537,1587
4538,2654
4539,8539
4540,7318
4541,8393
4542,9809
4543,5076
4544,5446
4545,1524
4546,7884
4547,67
4548,4248
4549,1590
4550,3186
4551,1488
4552,1910
4553,2667
4554,7298
4555,7749
4556,6358
4557,6588
4558,2854
4559,9451
4560,6937
4561,2630
4562,609
4563,2749
4564,6209
4565,3673
4566,5531
4567,1729
4568,1171
4569,5612
4570,2235
4571,9757
4572,6896
4573,147
4574,5060
4575,5929
4576,6840
4577,2990
4578,6482
4579,406
4580,9507
4581,5522
4582,5591
4583,3600
4584,9066
4585,8765
4586,4028
4587,8522
4588,2356
4589,5566
4590,8246
4591,5819
4592,6239
4593,7810
4594,5038
4595,2325
4596,7062
4597,3157
4598,4298
4599,4612
4600,83
4601,7641
4602,3466
4603,6850
4604,3317
4605,8869
4606,2365
4607,3190
4608,3791
4609,6733
4610,4293
4611,1703
4612,6158
4613,6541
4614,9048
4615,2645
4616,7700
4617,8781
4618,3144
4619,4449
4620,4059
4621,8771
4622,6481
4623,5386
4624,1039
4625,2320
4626,9242
4627,8797
4628,1086
4629,5140
4630,5724
4631,861
4632,7054
4633,4781
4634,3400
4635,8951
4636,6172
4637,3946
4638,1437
4639,7085
4640,4596
4641,7228
4642,7190
4643,3045
4644,2612
4645,9720
4646,2023
4647,9415
4648,5663
4649,6406
4650,9851
4651,2533
4652,1474
4653,9773
4654,4978
4655,2145
4656,3550
4657,6507
4658,8746
